,NUM_CURSOS,CODIGO_IES,TIPO_CATEGORIA_ADM,REGIAO,UF,DEFICIENCIA_FISICA,DEFICIENCIA_AUDITIVA,DEFICIENCIA_VISUAL,DEFICIENCIA_COGNITIVA,DEFICIENCIA_MULTIPLA,RECURSOS_DEF_FISICA,RECURSOS_DEF_VISUAL,RECURSOS_DEF_AUDITIVA,RECURSOS_DEF_COGNITIVA,RECURSOS_DEF_MULTIPLA
1788,2,5315,Privada sem fins lucrativos,Sudeste,Espírito Santo,2.0,0.0,0.0,0.0,0.0,4.0,6.0,5.0,2.0,2.0
1789,2,5316,Privada sem fins lucrativos,Sudeste,Minas Gerais,2.0,1.0,2.0,1.0,1.0,4.0,6.0,5.0,2.0,2.0
1790,8,5317,,,,,,,,,,,,,
1791,5,5318,Privada sem fins lucrativos,Sul,Santa Catarina,0.0,0.0,1.0,0.0,0.0,1.2,1.8,1.6,0.8,0.8
1792,71,5322,Pública Federal,Sul,Rio Grande do Sul,39.0,15.0,30.0,9.0,1.0,1.6056338028169015,1.2112676056338028,1.971830985915493,0.9014084507042254,0.9014084507042254
1793,24,5362,,,,,,,,,,,,,
1794,11,5369,,,,,,,,,,,,,
1795,29,5370,Privada sem fins lucrativos,Sudeste,Minas Gerais,3.0,0.0,6.0,2.0,0.0,1.103448275862069,1.6551724137931034,1.3793103448275863,0.5517241379310345,0.5517241379310345
1796,11,5387,Privada sem fins lucrativos,Sudeste,São Paulo,2.0,0.0,1.0,0.0,0.0,0.8181818181818182,1.0909090909090908,1.0909090909090908,0.5454545454545454,0.5454545454545454
1797,1,5394,Privada sem fins lucrativos,Sudeste,Minas Gerais,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
1798,36,5403,Privada com fins lucrativos,Sul,Paraná,3.0,14.0,3.0,1.0,1.0,1.1666666666666667,0.9722222222222222,1.4722222222222223,0.6111111111111112,0.6111111111111112
1799,24,5439,,,,,,,,,,,,,
1800,21,5451,Privada com fins lucrativos,Sudeste,São Paulo,9.0,3.0,18.0,6.0,0.0,4.857142857142857,4.857142857142857,6.476190476190476,3.238095238095238,3.238095238095238
1801,5,5473,Privada com fins lucrativos,Nordeste,Bahia,1.0,0.0,0.0,0.0,0.0,0.2,0.6,0.8,0.2,0.2
1802,17,5511,Privada com fins lucrativos,Sul,Paraná,0.0,0.0,1.0,0.0,0.0,0.23529411764705882,0.23529411764705882,0.29411764705882354,0.11764705882352941,0.11764705882352941
1803,10,5518,Privada com fins lucrativos,Sul,Paraná,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0
1804,8,5520,,,,,,,,,,,,,
1805,8,5544,,,,,,,,,,,,,
1806,27,5550,Privada com fins lucrativos,Centro-Oeste,Goiás,15.0,14.0,37.0,15.0,0.0,4.0,4.0,5.333333333333333,2.6666666666666665,2.6666666666666665
1807,18,5555,Privada com fins lucrativos,Sudeste,São Paulo,16.0,7.0,13.0,12.0,0.0,4.333333333333333,4.333333333333333,5.777777777777778,2.888888888888889,2.888888888888889
1808,15,5592,,,,,,,,,,,,,
1809,7,5599,,,,,,,,,,,,,
1810,4,5600,Privada sem fins lucrativos,Sul,Rio Grande do Sul,0.0,1.0,0.0,0.0,0.0,1.25,1.25,1.25,0.75,0.75
1811,6,5627,Pública Estadual,Sudeste,São Paulo,2.0,0.0,1.0,0.0,0.0,0.6666666666666666,1.0,0.8333333333333334,0.5,0.5
1812,4,5633,Pública Estadual,Sudeste,São Paulo,1.0,0.0,0.0,0.0,0.0,1.25,0.75,0.75,0.75,0.75
1813,26,5668,Privada com fins lucrativos,Sul,Santa Catarina,19.0,4.0,17.0,5.0,0.0,3.230769230769231,3.230769230769231,4.3076923076923075,2.1538461538461537,2.1538461538461537
1814,28,5669,,,,,,,,,,,,,
1815,16,5670,Privada sem fins lucrativos,Centro-Oeste,Mato Grosso,2.0,0.0,3.0,0.0,0.0,1.875,2.5,1.3125,1.25,1.25
1816,10,5671,Privada sem fins lucrativos,Sudeste,Rio de Janeiro,0.0,1.0,1.0,0.0,0.0,0.6,0.6,0.7,0.3,0.3
1817,12,5701,Pública Estadual,Norte,Amapá,0.0,0.0,2.0,1.0,0.0,0.5,0.5,0.75,0.3333333333333333,0.3333333333333333
1818,3,5706,Pública Municipal,Sul,Santa Catarina,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0
1819,1,10016,,,,,,,,,,,,,
1820,6,10058,Privada com fins lucrativos,Nordeste,Bahia,0.0,0.0,1.0,1.0,0.0,0.5,0.6666666666666666,1.0,0.3333333333333333,0.3333333333333333
1821,1,10071,,,,,,,,,,,,,
1822,15,10116,Privada sem fins lucrativos,Centro-Oeste,Mato Grosso,3.0,0.0,0.0,1.0,1.0,0.8666666666666667,0.7333333333333333,1.2,0.6,0.6
1823,2,10251,Privada sem fins lucrativos,Centro-Oeste,Mato Grosso,1.0,0.0,0.0,0.0,0.0,3.0,4.5,3.0,2.0,2.0
1824,2,10323,,,,,,,,,,,,,
1825,1,10349,,,,,,,,,,,,,
1826,1,10385,,,,,,,,,,,,,
1827,7,10588,,,,,,,,,,,,,
1828,3,10613,,,,,,,,,,,,,
1829,14,10685,,,,,,,,,,,,,
1830,2,11289,Privada sem fins lucrativos,Sudeste,São Paulo,0.0,0.0,2.0,0.0,0.0,1.5,1.5,1.0,1.0,1.0
1831,16,11308,Privada com fins lucrativos,Sudeste,São Paulo,11.0,2.0,10.0,5.0,0.0,4.875,4.875,6.5,3.25,3.25
1832,4,11428,,,,,,,,,,,,,
1833,5,11429,,,,,,,,,,,,,
1834,25,11544,Privada com fins lucrativos,Centro-Oeste,Goiás,1.0,0.0,4.0,0.0,0.0,1.16,1.48,1.44,0.76,0.76
1835,1,11584,,,,,,,,,,,,,
1836,2,11586,,,,,,,,,,,,,
1837,9,11604,Privada sem fins lucrativos,Sul,Santa Catarina,1.0,1.0,0.0,0.0,0.0,1.3333333333333333,2.0,1.7777777777777777,0.8888888888888888,0.8888888888888888
1838,13,11645,Privada sem fins lucrativos,Norte,Rondônia,0.0,0.0,1.0,0.0,0.0,0.38461538461538464,0.23076923076923078,0.3076923076923077,0.23076923076923078,0.23076923076923078
1839,8,11750,Privada com fins lucrativos,Sudeste,São Paulo,2.0,0.0,3.0,5.0,0.0,3.0,3.0,4.0,2.0,2.0
1840,7,11807,,,,,,,,,,,,,
1841,5,11818,,,,,,,,,,,,,
1842,5,11841,Privada com fins lucrativos,Nordeste,Rio Grande do Norte,0.0,0.0,1.0,0.0,0.0,0.8,0.8,0.6,0.6,0.6
1843,1,11860,Privada com fins lucrativos,Sudeste,Minas Gerais,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1844,4,11862,,,,,,,,,,,,,
1845,8,11895,Privada com fins lucrativos,Centro-Oeste,Distrito Federal,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.375,0.25,0.25
1846,1,11902,,,,,,,,,,,,,
1847,4,11951,,,,,,,,,,,,,
1848,3,12189,,,,,,,,,,,,,
1849,3,12229,,,,,,,,,,,,,
1850,2,12247,,,,,,,,,,,,,
1851,4,12268,,,,,,,,,,,,,
1852,6,12338,Privada sem fins lucrativos,Sul,Rio Grande do Sul,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
1853,6,12430,Privada com fins lucrativos,Sudeste,Rio de Janeiro,4.0,0.0,1.0,0.0,0.0,1.3333333333333333,1.1666666666666667,1.0,0.8333333333333334,0.8333333333333334
1854,16,12522,Privada sem fins lucrativos,Sudeste,São Paulo,0.0,0.0,0.0,1.0,0.0,0.375,0.5625,0.5,0.25,0.25
1855,15,12523,Privada com fins lucrativos,Sul,Rio Grande do Sul,2.0,2.0,1.0,0.0,0.0,1.9333333333333333,1.9333333333333333,2.2,1.2666666666666666,1.2666666666666666
1856,2,12533,,,,,,,,,,,,,
1857,2,12547,,,,,,,,,,,,,
1858,1,12601,,,,,,,,,,,,,
1859,1,12611,,,,,,,,,,,,,
1860,4,12620,Privada com fins lucrativos,Sudeste,Minas Gerais,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.75,0.5,0.5
1861,1,12625,,,,,,,,,,,,,
1862,1,12661,,,,,,,,,,,,,
1863,11,12723,,,,,,,,,,,,,
1864,2,12735,,,,,,,,,,,,,
1865,3,12748,,,,,,,,,,,,,
1866,2,12749,,,,,,,,,,,,,
1867,2,12754,,,,,,,,,,,,,
1868,4,12758,Privada sem fins lucrativos,Norte,Rondônia,1.0,0.0,0.0,0.0,0.0,1.25,0.75,1.0,0.75,0.75
1869,10,12766,Privada com fins lucrativos,Sul,Paraná,1.0,0.0,1.0,3.0,0.0,1.8,2.7,2.4,1.2,1.2
1870,1,12772,Privada sem fins lucrativos,Sudeste,Minas Gerais,0.0,0.0,1.0,4.0,0.0,6.0,6.0,7.0,4.0,4.0
1871,14,12784,,,,,,,,,,,,,
1872,11,12791,Privada com fins lucrativos,Sudeste,São Paulo,6.0,1.0,5.0,3.0,0.0,2.727272727272727,2.727272727272727,3.6363636363636362,1.8181818181818181,1.8181818181818181
1873,2,12817,,,,,,,,,,,,,
1874,10,12847,,,,,,,,,,,,,
1875,2,12848,,,,,,,,,,,,,
1876,5,12869,Privada com fins lucrativos,Sul,Rio Grande do Sul,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1877,1,12899,,,,,,,,,,,,,
1878,4,12916,Privada com fins lucrativos,Centro-Oeste,Goiás,0.0,0.0,1.0,0.0,0.0,1.5,1.5,1.75,1.0,1.0
1879,15,12922,,,,,,,,,,,,,
1880,10,12923,,,,,,,,,,,,,
1881,8,12928,,,,,,,,,,,,,
1882,2,12946,Privada com fins lucrativos,Centro-Oeste,Mato Grosso,1.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,2.0,2.0
1883,2,13014,Privada sem fins lucrativos,Centro-Oeste,Distrito Federal,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
1884,2,13034,,,,,,,,,,,,,
1885,1,13040,,,,,,,,,,,,,
1886,3,13073,,,,,,,,,,,,,
1887,7,13106,Privada com fins lucrativos,Nordeste,Ceará,1.0,0.0,0.0,0.0,0.0,0.7142857142857143,0.42857142857142855,0.7142857142857143,0.42857142857142855,0.42857142857142855
1888,9,13133,Privada com fins lucrativos,Centro-Oeste,Goiás,2.0,1.0,4.0,2.0,0.0,2.6666666666666665,2.6666666666666665,3.5555555555555554,1.7777777777777777,1.7777777777777777
1889,3,13300,,,,,,,,,,,,,
1890,12,13359,Privada com fins lucrativos,Sul,Rio Grande do Sul,1.0,0.0,0.0,0.0,0.0,0.5,0.75,0.6666666666666666,0.3333333333333333,0.3333333333333333
1891,4,13417,,,,,,,,,,,,,
1892,2,13467,,,,,,,,,,,,,
1893,2,13476,,,,,,,,,,,,,
1894,7,13481,Privada sem fins lucrativos,Sudeste,São Paulo,1.0,0.0,0.0,0.0,0.0,0.8571428571428571,1.2857142857142858,1.1428571428571428,0.5714285714285714,0.5714285714285714
1895,2,13484,,,,,,,,,,,,,
1896,2,13486,,,,,,,,,,,,,
1897,10,13488,Privada sem fins lucrativos,Sudeste,São Paulo,0.0,0.0,1.0,1.0,0.0,0.8,1.4,1.4,0.6,0.6
1898,5,13527,Privada sem fins lucrativos,Sudeste,São Paulo,0.0,0.0,1.0,1.0,0.0,1.0,1.2,1.4,0.6,0.6
1899,7,13620,Privada com fins lucrativos,Sul,Rio Grande do Sul,1.0,3.0,8.0,6.0,0.0,5.142857142857143,5.142857142857143,6.857142857142857,3.4285714285714284,3.4285714285714284
1900,17,13625,,,,,,,,,,,,,
1901,11,13631,,,,,,,,,,,,,
1902,4,13643,,,,,,,,,,,,,
1903,2,13648,,,,,,,,,,,,,
1904,7,13657,,,,,,,,,,,,,
1905,5,13663,,,,,,,,,,,,,
1906,1,13666,Privada com fins lucrativos,Sudeste,Minas Gerais,1.0,0.0,0.0,0.0,0.0,6.0,5.0,4.0,4.0,4.0
1907,2,13674,,,,,,,,,,,,,
1908,8,13677,,,,,,,,,,,,,
1909,13,13684,Privada com fins lucrativos,Sudeste,Minas Gerais,7.0,6.0,9.0,5.0,0.0,5.076923076923077,5.076923076923077,6.769230769230769,3.3846153846153846,3.3846153846153846
1910,1,13695,,,,,,,,,,,,,
1911,3,13716,,,,,,,,,,,,,
1912,5,13717,,,,,,,,,,,,,
1913,5,13728,Privada com fins lucrativos,Norte,Pará,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.4,0.0,0.0
1914,18,13743,Privada com fins lucrativos,Sudeste,Minas Gerais,18.0,6.0,22.0,12.0,0.0,5.333333333333333,5.333333333333333,7.111111111111111,3.5555555555555554,3.5555555555555554
1915,14,13749,Privada com fins lucrativos,Sul,Paraná,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.21428571428571427,0.07142857142857142,0.07142857142857142
1916,2,13752,,,,,,,,,,,,,
1917,1,13775,,,,,,,,,,,,,
1918,5,13782,,,,,,,,,,,,,
1919,8,13783,Privada com fins lucrativos,Nordeste,Bahia,1.0,1.0,0.0,0.0,0.0,1.5,2.25,2.0,1.0,1.0
1920,3,13784,,,,,,,,,,,,,
1921,10,13792,,,,,,,,,,,,,
1922,3,13796,,,,,,,,,,,,,
1923,2,13805,,,,,,,,,,,,,
1924,3,13809,Privada com fins lucrativos,Sudeste,Minas Gerais,1.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666
1925,1,13811,,,,,,,,,,,,,
1926,7,13812,Privada com fins lucrativos,Sudeste,Espírito Santo,3.0,2.0,15.0,0.0,1.0,3.5714285714285716,2.142857142857143,3.5714285714285716,2.142857142857143,2.142857142857143
1927,7,13828,Privada com fins lucrativos,Sudeste,Minas Gerais,0.0,0.0,2.0,0.0,0.0,1.7142857142857142,2.2857142857142856,2.0,1.1428571428571428,1.1428571428571428
1928,3,13832,Privada sem fins lucrativos,Sul,Paraná,1.0,0.0,2.0,0.0,0.0,4.0,3.3333333333333335,4.666666666666667,2.6666666666666665,2.6666666666666665
1929,1,13845,,,,,,,,,,,,,
1930,1,13865,,,,,,,,,,,,,
1931,5,13873,Privada com fins lucrativos,Sudeste,Minas Gerais,0.0,0.0,1.0,0.0,0.0,1.2,1.8,1.6,0.8,0.8
1932,6,13883,,,,,,,,,,,,,
1933,3,13889,Privada com fins lucrativos,Centro-Oeste,Goiás,2.0,0.0,1.0,1.0,0.0,2.0,2.0,1.3333333333333333,1.3333333333333333,1.3333333333333333
1934,6,13897,Privada com fins lucrativos,Nordeste,Maranhão,1.0,2.0,1.0,0.0,0.0,3.0,4.5,4.0,2.0,2.0
1935,2,13938,,,,,,,,,,,,,
1936,5,13944,,,,,,,,,,,,,
1937,22,13982,Privada com fins lucrativos,Norte,Pará,2.0,0.0,1.0,0.0,0.0,0.0,0.09090909090909091,0.18181818181818182,0.0,0.0
1938,17,14002,Privada com fins lucrativos,Nordeste,Pernambuco,0.0,1.0,0.0,0.0,0.0,0.35294117647058826,0.5294117647058824,0.47058823529411764,0.23529411764705882,0.23529411764705882
1939,20,14028,Privada com fins lucrativos,Sudeste,Minas Gerais,2.0,1.0,2.0,1.0,0.0,0.75,1.0,1.25,0.5,0.5
1940,7,14029,,,,,,,,,,,,,
1941,5,14069,,,,,,,,,,,,,
1942,1,14095,,,,,,,,,,,,,
1943,2,14097,Privada sem fins lucrativos,Sul,Santa Catarina,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1944,2,14101,,,,,,,,,,,,,
1945,6,14115,,,,,,,,,,,,,
1946,2,14121,,,,,,,,,,,,,
1947,2,14132,,,,,,,,,,,,,
1948,3,14133,,,,,,,,,,,,,
1949,1,14147,,,,,,,,,,,,,
1950,1,14148,Privada sem fins lucrativos,Sudeste,Minas Gerais,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0
1951,1,14151,,,,,,,,,,,,,
1952,1,14155,,,,,,,,,,,,,
1953,16,14156,Privada com fins lucrativos,Sudeste,Minas Gerais,5.0,1.0,1.0,0.0,0.0,0.9375,1.1875,1.1875,0.6875,0.6875
1954,2,14157,,,,,,,,,,,,,
1955,6,14161,,,,,,,,,,,,,
1956,7,14162,,,,,,,,,,,,,
1957,3,14165,,,,,,,,,,,,,
1958,1,14181,,,,,,,,,,,,,
1959,4,14194,,,,,,,,,,,,,
1960,1,14206,,,,,,,,,,,,,
1961,4,14242,,,,,,,,,,,,,
1962,1,14243,,,,,,,,,,,,,
1963,6,14246,,,,,,,,,,,,,
1964,16,14248,Privada sem fins lucrativos,Sudeste,Minas Gerais,1.0,0.0,1.0,0.0,0.0,0.75,0.8125,0.75,0.5,0.5
1965,1,14288,,,,,,,,,,,,,
1966,13,14297,,,,,,,,,,,,,
1967,4,14303,,,,,,,,,,,,,
1968,5,14313,Privada com fins lucrativos,Sudeste,Minas Gerais,0.0,0.0,0.0,1.0,0.0,0.2,0.4,0.4,0.2,0.2
1969,18,14321,Privada com fins lucrativos,Nordeste,Ceará,2.0,1.0,1.0,0.0,0.0,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0
1970,9,14342,,,,,,,,,,,,,
1971,3,14383,Privada sem fins lucrativos,Sudeste,Minas Gerais,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972,6,14401,,,,,,,,,,,,,
1973,27,14403,Privada com fins lucrativos,Sul,Paraná,2.0,0.0,3.0,1.0,0.0,1.1111111111111112,1.4814814814814814,1.4814814814814814,0.7407407407407407,0.7407407407407407
1974,26,14408,Pública Federal,Centro-Oeste,Distrito Federal,56.0,33.0,34.0,26.0,3.0,3.6923076923076925,3.8461538461538463,4.1923076923076925,2.3076923076923075,2.3076923076923075
1975,1,14412,,,,,,,,,,,,,
1976,24,14429,Privada com fins lucrativos,Nordeste,Alagoas,12.0,7.0,13.0,9.0,0.0,3.5,3.5,4.666666666666667,2.3333333333333335,2.3333333333333335
1977,19,14509,Pública Federal,Nordeste,Bahia,11.0,5.0,11.0,4.0,2.0,2.263157894736842,3.263157894736842,3.263157894736842,1.4210526315789473,1.4210526315789473
1978,1,14609,Privada sem fins lucrativos,Sudeste,São Paulo,0.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0
1979,5,14622,,,,,,,,,,,,,
1980,15,14715,Privada sem fins lucrativos,Sudeste,São Paulo,4.0,0.0,2.0,0.0,1.0,0.9333333333333333,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4666666666666667
1981,19,14717,Privada com fins lucrativos,Nordeste,Pernambuco,3.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.21052631578947367,0.0,0.0
1982,1,14718,,,,,,,,,,,,,
1983,66,14724,Pública Federal,Sul,Paraná,16.0,2.0,8.0,7.0,1.0,0.5,0.5454545454545454,0.8181818181818182,0.30303030303030304,0.30303030303030304
1984,5,14727,,,,,,,,,,,,,
1985,4,14784,,,,,,,,,,,,,
1986,5,14786,,,,,,,,,,,,,
1987,5,14858,,,,,,,,,,,,,
1988,1,14860,,,,,,,,,,,,,
1989,7,14869,Privada com fins lucrativos,Centro-Oeste,Mato Grosso,0.0,1.0,0.0,2.0,0.0,2.5714285714285716,3.857142857142857,3.4285714285714284,1.7142857142857142,1.7142857142857142
1990,1,14878,,,,,,,,,,,,,
1991,1,14879,,,,,,,,,,,,,
1992,5,14882,,,,,,,,,,,,,
1993,5,14890,,,,,,,,,,,,,
1994,1,14892,Privada com fins lucrativos,Sudeste,São Paulo,0.0,0.0,0.0,1.0,0.0,6.0,8.0,8.0,4.0,4.0
1995,8,14901,,,,,,,,,,,,,
1996,4,14927,,,,,,,,,,,,,
1997,6,14947,,,,,,,,,,,,,
1998,10,14951,Privada com fins lucrativos,Sul,Paraná,1.0,0.0,3.0,0.0,0.0,1.8,2.7,2.4,1.2,1.2
1999,1,14961,,,,,,,,,,,,,
2000,2,14969,Privada com fins lucrativos,Sudeste,São Paulo,1.0,0.0,0.0,0.0,0.0,3.0,2.5,2.5,2.0,2.0
2001,5,14975,Privada com fins lucrativos,Nordeste,Bahia,0.0,0.0,1.0,0.0,0.0,0.8,1.0,1.2,0.4,0.4
2002,15,14996,Privada com fins lucrativos,Nordeste,Bahia,7.0,8.0,7.0,22.0,0.0,0.0,1.4666666666666666,0.7333333333333333,0.0,0.0
2003,29,15001,Pública Federal,Sul,Paraná,13.0,10.0,12.0,6.0,0.0,3.103448275862069,3.103448275862069,3.103448275862069,1.8620689655172413,1.8620689655172413
2004,29,15015,Pública Estadual,Sul,Paraná,8.0,7.0,13.0,28.0,0.0,3.2758620689655173,4.931034482758621,4.379310344827586,2.1724137931034484,2.1724137931034484
2005,42,15032,Privada sem fins lucrativos,Sul,Santa Catarina,0.0,1.0,1.0,0.0,0.0,0.2857142857142857,0.42857142857142855,0.38095238095238093,0.19047619047619047,0.19047619047619047
2006,47,15059,Pública Federal,Norte,Pará,6.0,14.0,25.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
2007,6,15079,Privada com fins lucrativos,Norte,Pará,0.0,1.0,0.0,0.0,0.0,1.0,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666
2008,45,15121,Pública Federal,Sul,Santa Catarina,18.0,8.0,24.0,8.0,0.0,0.4,0.4444444444444444,1.2222222222222223,0.26666666666666666,0.26666666666666666
2009,10,15133,,,,,,,,,,,,,
2010,2,15135,,,,,,,,,,,,,
2011,2,15173,Privada com fins lucrativos,Centro-Oeste,Goiás,1.0,0.0,0.0,0.0,0.0,2.5,2.0,1.5,1.5,1.5
2012,2,15236,Privada com fins lucrativos,Sul,Rio Grande do Sul,1.0,0.0,0.0,0.0,0.0,2.5,2.0,2.5,1.5,1.5
2013,7,15272,Privada com fins lucrativos,Nordeste,Piauí,0.0,0.0,2.0,0.0,0.0,1.2857142857142858,1.0,1.5714285714285714,0.7142857142857143,0.7142857142857143
2014,2,15280,Privada com fins lucrativos,Nordeste,Paraíba,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,6,15351,,,,,,,,,,,,,
2016,10,15357,,,,,,,,,,,,,
2017,2,15382,,,,,,,,,,,,,
2018,9,15383,,,,,,,,,,,,,
2019,6,15401,Privada sem fins lucrativos,Sudeste,São Paulo,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.5,0.5,0.3333333333333333,0.3333333333333333
2020,1,15410,,,,,,,,,,,,,
2021,14,15428,,,,,,,,,,,,,
2022,5,15433,,,,,,,,,,,,,
2023,5,15445,,,,,,,,,,,,,
2024,31,15450,Privada com fins lucrativos,Sudeste,Minas Gerais,0.0,0.0,1.0,0.0,0.0,0.1935483870967742,0.25806451612903225,0.25806451612903225,0.12903225806451613,0.12903225806451613
2025,2,15451,Privada sem fins lucrativos,Sudeste,Minas Gerais,0.0,0.0,1.0,0.0,0.0,2.5,3.5,3.0,1.5,1.5
2026,37,15452,Privada com fins lucrativos,Sudeste,Minas Gerais,8.0,5.0,11.0,2.0,0.0,1.135135135135135,1.5135135135135136,1.8918918918918919,0.7567567567567568,0.7567567567567568
2027,12,15453,Privada sem fins lucrativos,Sudeste,Minas Gerais,2.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.25,0.25
2028,3,15467,,,,,,,,,,,,,
2029,3,15468,,,,,,,,,,,,,
2030,25,15497,Pública Federal,Nordeste,Ceará,9.0,3.0,19.0,2.0,0.0,0.6,0.52,1.0,0.4,0.4
2031,1,15501,,,,,,,,,,,,,
2032,1,15502,Privada sem fins lucrativos,Sudeste,São Paulo,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2033,7,15504,Privada com fins lucrativos,Nordeste,Bahia,0.0,0.0,6.0,0.0,0.0,1.2857142857142858,2.142857142857143,1.8571428571428572,0.8571428571428571,0.8571428571428571
2034,17,15507,Pública Federal,Norte,Acre,15.0,4.0,1.0,4.0,0.0,2.588235294117647,1.2941176470588236,2.588235294117647,1.2941176470588236,1.2941176470588236
2035,10,15508,,,,,,,,,,,,,
2036,25,15520,Pública Federal,Centro-Oeste,Mato Grosso do Sul,4.0,3.0,9.0,4.0,1.0,0.88,1.0,1.28,0.56,0.56
2037,1,15521,,,,,,,,,,,,,
2038,15,15522,Pública Federal,Norte,Amapá,9.0,1.0,5.0,8.0,0.0,2.8666666666666667,4.133333333333334,4.0,1.9333333333333333,1.9333333333333333
2039,7,15526,Privada com fins lucrativos,Nordeste,Ceará,6.0,5.0,5.0,66.0,0.0,0.0,0.7142857142857143,0.7142857142857143,0.0,0.0
2040,1,15562,,,,,,,,,,,,,
2041,4,15576,Pública Estadual,Sudeste,São Paulo,1.0,0.0,4.0,0.0,0.0,1.5,1.5,1.0,1.0,1.0
2042,8,15581,Pública Estadual,Sudeste,São Paulo,1.0,0.0,0.0,0.0,0.0,0.375,0.375,0.25,0.25,0.25
2043,3,15585,,,,,,,,,,,,,
2044,3,15639,Pública Estadual,Sudeste,São Paulo,1.0,1.0,0.0,0.0,0.0,1.3333333333333333,2.0,1.0,1.0,1.0
2045,4,15680,Pública Estadual,Sudeste,São Paulo,1.0,0.0,0.0,0.0,0.0,0.5,0.25,0.25,0.25,0.25
2046,4,15682,Pública Estadual,Sudeste,São Paulo,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2047,5,15687,Pública Estadual,Sudeste,São Paulo,0.0,2.0,0.0,0.0,0.0,0.6,0.8,0.6,0.4,0.4
2048,3,15688,Pública Estadual,Sudeste,São Paulo,2.0,1.0,1.0,0.0,0.0,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666
2049,4,15689,Pública Estadual,Sudeste,São Paulo,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0
2050,5,15693,Pública Estadual,Sudeste,São Paulo,1.0,0.0,1.0,1.0,0.0,0.8,0.4,0.4,0.4,0.4
2051,5,15695,Pública Estadual,Sudeste,São Paulo,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2052,5,15696,Pública Estadual,Sudeste,São Paulo,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2053,2,15697,Pública Estadual,Sudeste,São Paulo,0.0,0.0,3.0,0.0,0.0,6.0,9.0,7.5,4.0,4.0
2054,2,15704,Pública Estadual,Sudeste,São Paulo,0.0,1.0,1.0,1.0,0.0,3.0,2.0,2.0,2.0,2.0
2055,3,15708,Pública Estadual,Sudeste,São Paulo,1.0,1.0,2.0,0.0,0.0,2.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667
2056,4,15709,Pública Estadual,Sudeste,São Paulo,3.0,1.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2057,4,15714,Pública Estadual,Sudeste,São Paulo,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2058,5,15715,Pública Estadual,Sudeste,São Paulo,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,5,15745,Pública Estadual,Sudeste,São Paulo,0.0,1.0,1.0,1.0,0.0,0.0,0.4,0.0,0.0,0.0
2060,4,15746,Pública Estadual,Sudeste,São Paulo,0.0,0.0,2.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5
2061,4,15752,Pública Estadual,Sudeste,São Paulo,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
